,Country,Year,pop,Region,co2_mtco2,coalcons_mtoe,coalprod_mtoe,gascons_mtoe,gasprod_mtoe,hydro_mtoe,hydro_twh,nuclear_mtoe,nuclear_twh,oilcons_mtoe,oilprod_mt,primary_gj_pc,primary_mtoe,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh,$ money of the day,$ 2018
197,Total Europe,2000,637.18965,,4791.748205,396.06868439999994,277.311033,480.0566323,267.7757936,139.75141330000002,617.6173959,237.32286729999998,1048.8246800000002,800.1897129,335.44528629999996,135.8878622,2068.079186,14.68987549,64.92043575,0.030427943,0.13447325,5.080941803,22.454714199999998,28.49544921875,41.552884825625185
198,Total Europe,2001,638.919413,,4851.252622999999,394.1275696000001,275.0073823,489.4862023,270.7971943,138.4815551,612.0053846,244.8309425,1082.005867,813.3052089,326.1881464,137.3847705,2096.536661,16.30518211,72.0591218,0.038504435,0.1701665,6.094557328,26.93428666,24.4438910505837,34.65856662924293
199,Total Europe,2002,640.9342889999999,,4841.031395,392.95331269999997,273.0342124,491.0500045,278.18197180000004,127.59921750000001,563.9119819,247.8741847,1095.4551720000002,810.1814404,324.21371089999997,136.4883445,2089.425338,19.76717846,87.3590685,0.062629091,0.276783006,8.242283865,36.42594931,25.0232558139535,34.92781933115298
200,Total Europe,2003,643.1719860000001,,4973.075487,408.8434044,270.72295289999994,513.2237986,280.9946566,119.81729170000001,529.5205388,249.991723,1104.813421,815.1812967999999,310.38840580000004,138.67813590000003,2130.359512,23.30199774,102.9808488,0.106060946,0.468725744,10.07628915,44.53115229,28.830703125,39.345605269616165
201,Total Europe,2004,645.5290259999999,,4994.483343,402.8662237,262.3154019,525.6745159,290.6820528,128.9993422,570.0996927,254.02994750000002,1122.65995,823.6902742999999,296.96570380000003,140.3808814,2164.41993,29.1596267,128.86805420000002,0.169961052,0.751125873,13.417384,59.29678686,38.265,50.866116225516144
202,Total Europe,2005,647.921953,,4982.254419,391.19678819999996,257.1382657,539.4066567000001,282.2643979,129.35509009999998,571.6718852999999,251.20936180000004,1110.194654,830.0759619,273.4117036,140.5768211,2175.475505,34.23164669,151.28333940000002,0.33633779399999997,1.4864112459999999,16.08742123,71.09674937,54.5210894941634,70.1004977962667
203,Total Europe,2006,650.3560110000001,,5054.983649,409.0884131,256.32076800000004,535.3164889999999,275.9210685,127.1337225,561.8547732999999,250.7287739,1108.070743,835.2716867,252.64070269999996,141.4450753,2197.135161,39.59607583,174.99089750000002,0.571144457,2.524115814,18.81797074,83.16413988,65.1440625,81.1415183640253
204,Total Europe,2007,652.82542,,5007.798215999999,411.8011973,250.2740556,530.6443858,263.8784971,127.6044386,563.9350557999999,238.904072,1055.812656,821.2576664,240.27088849999998,139.6511842,2177.50652,47.29476037,209.014464,0.863405173,3.815732819,23.92025926,105.71319380000001,72.3890784313725,87.6687034834556
205,Total Europe,2008,655.2681719999999,,4938.9566030000005,391.2173742,244.91435440000004,537.9546751,276.02391980000004,134.17985290000001,592.994442,238.7423578,1055.097976,817.102046,228.68357650000002,138.85953840000002,2173.264447,54.06814086,238.9487417,1.697311656,7.501099132,27.45936134,121.35390149999999,97.255972762646,113.42923950204943
206,Total Europe,2009,657.602438,,4589.617651,350.42778010000006,231.5394087,496.241482,261.48409530000004,133.4326694,589.692339,227.3369068,1004.692726,779.8250066,216.0277133,130.41936570000001,2048.440165,61.17632055,270.362631,3.2114827939999997,14.19282706,30.63384817,135.3832286,61.6712648221344,72.18375522959538
207,Total Europe,2010,659.789444,,4700.590684000001,366.2784626,228.887361,535.3229588,267.13730699999996,147.0160326,649.7226544,233.5267393,1032.048072,771.5056218999999,199.9607374,134.82105980000003,2124.618135,70.96831949,313.63739110000006,5.263925424,23.26339202,34.72043645,153.4434969,79.495533596838,91.54476352359578
208,Total Europe,2011,661.764966,,4617.953365,381.81221830000004,237.35842119999998,498.82266799999996,245.4434162,128.888544,569.6100312000001,231.74320240000003,1024.165909,750.5537397,182.33940859999998,131.4507418,2077.708408,85.88803619,379.57358710000005,10.57009601,46.71348231,42.23580197,186.6569032,111.255597609562,124.19837977827005
209,Total Europe,2012,663.540547,,4561.963008,390.1940244,236.8696955,486.14163099999996,247.67862409999998,141.5935997,625.7587543999999,225.90544169999998,998.3665089,726.9614627999999,167.56687549999998,130.759879,2072.334041,101.5378813,448.7365125,16.26230125,71.86961416,48.61230485,214.8372201,111.669702380952,122.13317401924142
210,Total Europe,2013,665.194137,,4452.258951,377.61044389999995,223.7280625,476.67425489999994,241.29971890000002,149.695108,661.5625603,223.21705150000003,986.4854372000001,712.8081127,158.92881440000002,129.3238144,2054.6824100000003,114.67743899999999,506.8054738,19.67124198,86.93508680000001,56.13755527,248.0943118,108.658517786561,117.12425222607595
211,Total Europe,2014,666.840826,,4220.318624,354.52741349999997,204.66508190000002,429.8975563999999,229.98347230000002,145.7224176,644.0056522000001,224.62366490000002,992.7018247000001,699.7482468,159.6707331,124.21046240000001,1978.3272989999998,123.80800020000001,547.157076,22.36333122,98.83250601,59.92065234,264.813331,98.9460079051383,104.95250070557736
212,Total Europe,2015,668.556713,,4229.97204,339.1548479,187.243458,437.4796883,225.00349219999998,143.8745896,635.8393611,219.094786,968.2674973999999,715.6760236,166.47071369999998,125.04666999999999,1996.7705809999998,141.4906454,625.3037585,24.86314333,109.8801756,72.13808525,318.807054,52.3867588932806,55.50100568910674
213,Total Europe,2016,670.376414,,4285.936784,326.82184689999997,178.601517,462.2348331,223.99433599999998,147.3860803,651.3580431,213.1895764,942.170014,733.3299502,167.8191896,126.6234881,2027.452945,144.4906581,638.5620144,25.78415148,113.9504791,73.09345106,323.02919760000003,43.7341699604743,45.75681632729387
214,Total Europe,2017,672.25256,,4317.4991899999995,315.53817710000004,173.26604319999998,481.89894289999995,226.3414755,132.3459053,584.8894938999999,211.8212756,936.1229453999999,746.1629418,164.686693,127.67578789999999,2050.023293,162.2560507,717.0743904,28.1808342,124.5423787,86.95668678,384.2963816,54.1924404761905,55.51607845404197
215,Total Europe,2018,674.079399,,4247.396525,307.1034395,170.03772890000002,472.0169176,215.5378234,145.2836622,642.0666166,212.13097480000002,937.4916300000001,741.9730794,162.9419091,127.37277209999999,2050.7156219999997,172.2075485,761.0540397000001,31.46401383,139.0520627,91.49872836,404.36948010000003,71.3100597609562,71.3100597609562
216,Total Middle East,1965,57.680124,,138.4293357,0.21751578600000002,,3.421490838,,0.530808933,2.345857,0.0,0.0,44.10271027,418.69091760000003,35.03935101,48.27252582,0.0,0.0,0.0,0.0,0.0,0.0,1.8,14.310085716
217,Total Middle East,1966,59.37054499999999,,144.1536278,0.23824651,,4.164167544,,0.576122686,2.5461166,0.0,0.0,45.35133591,467.1966773,35.49253436,50.32987265,0.0,0.0,0.0,0.0,0.0,0.0,1.8,13.921372080000001
218,Total Middle East,1967,61.121545,,150.6353638,0.262514596,,4.95275183,,0.6400858939999999,2.8287956000000003,0.0,0.0,46.80692656,499.78300930000006,36.07343846,52.66227888,0.0,0.0,0.0,0.0,0.0,0.0,1.8,13.528138517999999
219,Total Middle East,1968,62.941536,,158.5765601,0.288655646,,6.227168185,,0.6971878990000001,3.0811522,0.0,0.0,48.3717019,562.3835466,36.97432472,55.58471363,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.985747398
220,Total Middle East,1969,64.841498,,166.4376337,0.318329872,,7.4462298339999995,,0.768413857,3.3959281999999997,0.0,0.0,49.94342839,618.701816,37.75807273,58.47640196,0.0,0.0,0.0,0.0,0.0,0.0,1.8,12.321318276
221,Total Middle East,1970,66.83154300000001,,172.94344230000002,0.350164999,,8.085053657000001,8.890307161,0.809983256,3.57964,0.0,0.0,52.23190813,693.2852644,38.51360492,61.47711004,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.634289523999998
222,Total Middle East,1971,68.919156,,182.5935916,0.24923,,9.044577506,13.89225032,0.849384803,3.7537712,0.0,0.0,54.95538735,811.8379828,39.54702134,65.09857965,0.0,0.0,0.0,0.0,0.0,0.0,2.24,13.870748908800001
223,Total Middle East,1972,71.11083,,198.0647553,0.383867,,10.21011638,17.19990664,1.033633027,4.5680378,0.0,0.0,59.18259611,903.5733242999999,41.69100512,70.81021251,0.0,0.0,0.0,0.0,0.0,0.0,2.48,14.8898415576
224,Total Middle East,1973,73.41529200000001,,217.9672404,0.648494,,12.36437025,19.669544199999997,0.849006155,3.7520977999999996,0.0,0.0,63.73627238,1058.67232,44.25343758,77.59814278,0.0,0.0,0.0,0.0,0.0,0.0,3.29,18.5964570953
225,Total Middle East,1974,75.841663,,230.3232917,0.704585,,13.02558704,20.62250552,1.0912163190000002,4.8225214,0.0,0.0,67.81482289,1091.248932,45.61889542,82.63621125,0.0,0.0,0.0,0.0,0.0,0.0,11.58,58.99964872739999
226,Total Middle East,1975,78.399305,,227.04313530000002,1.297978,,14.65384074,22.69951618,1.231726343,5.4434914,0.0,0.0,65.27794351,978.7254773,44.03734962,82.46148859,0.0,0.0,0.0,0.0,0.0,0.0,11.53,53.82295236889999
227,Total Middle East,1976,81.082691,,258.4954544,1.279652,,15.78320493,23.5857335,1.4323383719999998,6.330076200000001,0.0,0.0,74.809494,1113.217451,48.1789724,93.30468929999999,0.0,0.0,0.0,0.0,0.0,0.0,12.8,56.472959872000004
228,Total Middle East,1977,83.89824,,293.62992280000003,1.29447,,18.40537144,26.73509895,1.607074354,7.102304400000001,0.0,0.0,84.78044417,1118.125168,52.94110565,106.08736,0.0,0.0,0.0,0.0,0.0,0.0,13.92,57.6393016656
229,Total Middle East,1978,86.880044,,303.9886222,0.795559,,20.11008179,25.85575262,2.223066299,9.824619199999999,0.0,0.0,88.07150746,1064.602873,53.58803206,111.2002146,0.0,0.0,0.0,0.0,0.0,0.0,14.02,53.99570766871165
230,Total Middle East,1979,90.071947,,356.6602288,1.142478,,27.23727009,31.63524615,2.179306467,9.631227,0.0,0.0,100.0467625,1089.113175,60.709294400000005,130.605817,0.0,0.0,0.0,0.0,0.0,0.0,31.61,109.33184944903581
231,Total Middle East,1980,93.49975500000001,,342.2592895,1.20381,,27.25883967,29.43855146,2.19282423,9.6909674,0.0,0.0,95.72267159,934.0088883,56.59052471,126.3781455,0.0,0.0,0.0,0.0,0.0,0.0,36.83,112.23629623786407
232,Total Middle East,1981,97.169399,,369.3050255,1.0096,0.555345,29.53184671,31.753476199999998,2.30522546,10.1877134,0.0,0.0,104.8300723,797.4673187999999,59.32165886,137.6767445,0.0,0.0,0.0,0.0,0.0,0.0,35.93,99.25494510451044
233,Total Middle East,1982,101.053991,,410.183923,1.910712,0.624225,33.01649805,35.51487594,2.396079242,10.5892326,0.0,0.0,115.17978090000001,659.6568751,63.18403142,152.50307019999997,0.0,0.0,0.0,0.0,0.0,0.0,32.97,85.79272321243523
234,Total Middle East,1983,105.103973,,451.83982149999997,2.3223689999999997,0.624225,33.77818271,35.79874227,2.308963027,10.204231199999999,0.0,0.0,128.43835,578.2387179,66.46358077,166.84786469999997,0.0,0.0,0.0,0.0,0.0,0.0,29.55,74.50011897590362
235,Total Middle East,1984,109.250899,,506.48926689999996,2.6790130000000003,0.63837,43.37683782,45.74110298,2.341188035,10.346646400000001,0.0,0.0,140.1233928,549.3276397000001,72.24630191,188.5204317,0.0,0.0,0.0,0.0,0.0,0.0,28.78,69.55591395572667
236,Total Middle East,1985,113.437549,,539.6552749,2.815214,0.68019,46.80930451,49.41668379,2.361859076,10.437999999999999,0.0,0.0,148.4926644,514.1236326999999,73.99363441,200.479042,0.0,0.0,0.0,0.0,0.0,0.0,27.56,64.31699739776951
237,Total Middle East,1986,117.65471799999999,,547.4600169,3.003952,0.652515,56.66791688,59.12436489,2.506222564,11.075999999999999,0.0,0.0,147.244094,630.4830012,74.5238968,209.4221855,0.0,0.0,0.0,0.0,0.0,0.0,14.43,33.06089425182482
238,Total Middle East,1987,121.89264299999999,,583.9511476,3.121404,0.666045,62.13877746,64.54493639,3.1493182330000002,13.918097,0.0,0.0,155.6228853,627.3463542000001,76.95122253,224.032385,0.0,0.0,0.0,0.0,0.0,0.0,18.4350393700787,40.74971330195733
239,Total Middle East,1988,126.09358,,617.0764572,3.0603119999999997,0.707865,69.13516018,71.80119936,3.234397656,14.294097,0.0,0.0,162.57229819999998,735.0743094,79.02602792,238.00216809999998,0.0,0.0,0.0,0.0,0.0,0.0,14.9238416988417,31.677777831538826
240,Total Middle East,1989,130.18926399999998,,649.7545342,2.97116,0.52767,77.98166849,80.58924115,2.855649681,12.6202582,0.0,0.0,167.0680179,787.1423021,80.68020983,250.87649610000003,0.0,0.0,0.0,0.0,0.0,0.0,18.22611328125,36.908908288022936
241,Total Middle East,1990,134.13449599999998,,680.5069406,3.080516,0.5347350000000001,82.27108216,86.60470026,3.4564697019999997,15.275522199999997,0.0,0.0,170.38807580000002,837.401344,80.90412191,259.1963699,0.000226275,0.001,0.0,0.0,0.000226275,0.001,23.7258203125,45.58316420207298
242,Total Middle East,1991,137.899167,,718.8479930999999,3.581782,0.55119,86.07076912,91.25709458,2.4925198440000003,11.015442199999999,0.0,0.0,178.61940230000002,823.8191122000001,82.20772241,270.76469960000003,0.000226275,0.001,0.0,0.0,0.000226275,0.001,20.0009143968872,36.874960436557664
243,Total Middle East,1992,141.501726,,770.5435251,4.053184,0.441205,98.36849187,97.40992628,4.033426302,17.8253242,0.0,0.0,188.7938455,913.0364912,87.35930482,295.24917389999996,0.000226275,0.001,0.0,0.0,0.000226275,0.001,19.3208365758755,34.58016614439322
244,Total Middle East,1993,145.007337,,796.8879411,4.740991,0.72534,92.15368484,90.31887189,4.536097433999999,20.046829000000002,0.0,0.0,202.6107246,947.9599107,87.78603326,304.04172420000003,0.000226275,0.001,0.0,0.0,0.000226275,0.001,16.9716342412451,29.49270698558016
245,Total Middle East,1994,148.511309,,893.0914460000001,4.960354558,0.71055,106.6090385,104.99856670000001,3.744630312,16.549019199999996,0.0,0.0,224.0724321,969.2123964,95.67918894,339.3866818,0.000226275,0.001,0.0,0.0,0.000226275,0.001,15.817626459144,26.8010575389762
246,Total Middle East,1995,152.084644,,918.6902275,5.282924491,0.6995600000000001,117.2358326,119.11676840000001,4.2351459469999995,18.716804,0.0,0.0,224.46409649999998,975.3612155,96.68829337,351.21822569999995,0.000226275,0.001,0.0,0.0,0.000226275,0.001,17.0166796875,28.03810620924582
247,Total Middle East,1996,155.76268100000001,,940.6015838,6.22064616,0.65677,122.24627199999999,128.2389265,4.2307715980000005,18.697472,0.0,0.0,229.778213,994.597185,97.43123625,362.476129,0.000226275,0.001,0.0,0.0,0.000226275,0.001,20.668488372093,33.078407327285895
248,Total Middle East,1997,159.534097,,985.9858234999999,6.68473958,0.6332800000000001,129.2229726,138.05764519999997,3.6403840339999998,16.088313199999998,0.0,0.0,240.24595,1025.448494,99.67302194,379.7947251,0.000678825,0.003,0.0,0.0,0.000678825,0.003,19.0925875486381,29.870918265270202
249,Total Middle East,1998,163.369198,,992.7535077,7.267834843999999,0.78942,139.4664273,148.2902033,3.89392637,17.2088182,0.0,0.0,235.39740980000002,1098.948928,98.93020452,386.0262771,0.000678825,0.003,0.0,0.0,0.000678825,0.003,12.7156614785992,19.58890556384423
250,Total Middle East,1999,167.217941,,1008.863055,7.100426406,0.67425,148.77658080000003,160.6823339,2.670115446,11.8003082,0.0,0.0,234.4418262,1058.616222,98.39865995,392.9975474,0.008598452,0.038,0.0,0.0,0.008598452,0.038,17.9700778210117,27.08530811164937
251,Total Middle East,2000,171.05293600000002,,1059.340146,7.694036092999999,0.73332,157.6050226,175.46542580000002,2.427558402,10.7283516,0.0,0.0,245.1528418,1128.906714,101.0613452,412.8890756,0.00961669,0.0425,0.0,0.0,0.008937865,0.0395,28.49544921875,41.552884825625185
252,Total Middle East,2001,174.844919,,1100.967148,8.659996095,0.71416,167.5358602,191.13552080000002,2.629361452,11.6202,0.0,0.0,254.17746569999997,1106.772981,103.6887217,433.0143819,0.011698421,0.0517,0.0,0.0,0.010567045,0.0467,24.4438910505837,34.65856662924293
253,Total Middle East,2002,178.630833,,1151.172462,9.084988383999999,0.66674,184.5341717,210.23775440000003,3.806868082,16.8240728,0.0,0.0,259.3897601,1018.734914,107.07239150000001,456.8269437,0.01115536,0.0493,0.0,0.0,0.010023985,0.0443,25.0232558139535,34.92781933115298
254,Total Middle East,2003,182.526274,,1197.583272,9.482915512,0.733535,193.76341430000002,221.32256439999998,4.204569534,18.581674600000003,0.0,0.0,269.4530759,1109.398815,109.3950784,476.9149722,0.010996968000000001,0.0486,0.0,0.0,0.009639318000000001,0.0426,28.830703125,39.345605269616165
255,Total Middle East,2004,186.68735900000001,,1282.755142,9.637095169,0.7834899999999999,213.43650319999998,245.6190028,5.234410961,23.1329558,0.0,0.0,285.60147010000003,1190.138463,115.2568697,513.9247303999999,0.015250939,0.0674,0.0,0.0,0.013893289,0.0614,38.265,50.866116225516144
256,Total Middle East,2005,191.215017,,1365.12375,9.806465291,0.9869700000000001,228.97312390000002,266.46830530000005,5.412334525,23.9192712,0.0,0.0,305.0444663,1222.420885,120.2640443,549.256981,0.02059103,0.091,0.0,0.0,0.019459655,0.086,54.5210894941634,70.1004977962667
257,Total Middle East,2006,196.15683700000002,,1432.364619,9.792199351,1.047005,242.37007409999998,285.1582003,6.393347512999999,28.254759999999997,0.0,0.0,318.6851089,1237.147791,123.2141264,577.2736529,0.032923021000000004,0.1455,2.26275e-05,0.0001,0.031542743,0.1394,65.1440625,81.1415183640253
258,Total Middle East,2007,201.448487,,1511.338702,9.925217453,1.0540049999999999,263.09419590000005,311.846424,6.042745622000001,26.705309999999997,0.0,0.0,330.6916943,1218.008822,126.7358163,609.7912113,0.037358012,0.1651,2.26275e-05,0.0001,0.035072634,0.155,72.3890784313725,87.6687034834556
259,Total Middle East,2008,206.939716,,1620.522874,9.662801311,1.0077399999999999,289.8454216,337.35303460000006,3.097811694,13.690469,0.0,0.0,351.0531528,1271.469094,132.258701,653.7111401000001,0.051952754000000004,0.2296,0.000791963,0.0035,0.04754039,0.2101,97.255972762646,113.42923950204943
260,Total Middle East,2009,212.417765,,1656.544948,9.599759253,0.73956,298.6012208,355.7834057,2.7416214869999997,12.116322,0.0,0.0,362.7979998,1181.364276,132.81071219999998,673.8166298,0.07602842,0.336,0.010137123,0.0448,0.054419152,0.2405,61.6712648221344,72.18375522959538
261,Total Middle East,2010,217.72458500000002,,1736.1963489999998,10.0593022,0.699975,326.826674,408.1353347,3.9349966060000003,17.390324,0.0,0.0,368.9092708,1209.964772,136.4971187,709.8208301,0.09058661800000001,0.40033850000000004,0.02216104,0.0979385,0.050278317999999995,0.2222,79.495533596838,91.54476352359578
262,Total Middle East,2011,222.814931,,1788.966687,10.27540478,0.74498,342.29574060000004,447.09511460000004,4.147223605,18.32824,0.025141673,0.111111111,381.51604610000004,1320.3188289999998,138.75106399999999,738.4114061,0.151849346,0.671083,0.051473729,0.227483,0.051092909000000006,0.2258,111.255597609562,124.19837977827005
263,Total Middle East,2012,227.720652,,1853.2674559999998,11.93984659,0.669825,353.23102489999997,469.01100139999994,4.843953478,21.407367999999998,0.334384255,1.477777778,396.7991102,1344.213446,141.0814923,767.3442586,0.19593917800000002,0.865933603,0.09728325199999999,0.429933603,0.049011177999999996,0.2166,111.669702380952,122.13317401924142
264,Total Middle East,2013,232.455796,,1926.299232,11.19270642,0.719475,363.99273089999997,483.9940904,5.285996968,23.360935,0.978011093,4.322222222,410.7962981,1326.8630289999999,142.7406878,792.5121857999999,0.266442311,1.177515149,0.173375379,0.7662151490000001,0.05161334099999999,0.2281,108.658517786561,117.12425222607595
265,Total Middle East,2014,237.059708,,1965.231341,11.24095937,0.698625,384.7892209,501.05267649999996,4.512715527,19.943495000000002,0.9367787479999999,4.14,415.2476314,1338.724199,144.323107,817.1680902,0.44078430399999996,1.948002153,0.33923205700000003,1.4992021530000001,0.048830158,0.2158,98.9460079051383,104.95250070557736
266,Total Middle East,2015,241.56598599999998,,2019.5491539999998,10.50749255,0.713251803,411.2940943,516.1492003000001,3.794041273,16.767386,0.802597638,3.5469999999999997,416.599671,1411.5799650000001,146.22447319999998,843.6719937999999,0.6740970629999999,2.97910456,0.540345875,2.38800456,0.08639181800000001,0.3818,52.3867588932806,55.50100568910674
267,Total Middle East,2016,245.957289,,2061.5181,9.732585648999999,0.725833664,430.7360812,536.6028409,4.564092212,20.17054912,1.4883870609999998,6.577777778,417.37647230000005,1499.764469,147.2285879,864.9074312999999,1.009812774,4.462766571,0.7819474340000001,3.455738489,0.168875432,0.746328082,43.7341699604743,45.75681632729387
268,Total Middle East,2017,250.227641,,2078.7249239999996,8.167408898,0.728301957,453.16890290000003,559.2158649,4.703820942,20.78806627,1.600571722,7.073566667000001,412.489702,1477.928108,147.47302040000002,881.3849722000001,1.2545657559999999,5.544427902000001,0.997847968,4.40988931,0.19758976600000003,0.87322821,54.1924404761905,55.51607845404197
269,Total Middle East,2018,254.438981,,2118.3185120000003,7.949715362,0.728301957,475.5820557,590.9428017999999,3.437231315,15.19050007,1.58395559,7.000133333,412.0518128,1489.713207,148.4718717,902.2889021,1.6841313119999999,7.442849922000001,1.385064395,6.121153586,0.239938895,1.060385954,71.3100597609562,71.3100597609562
270,Total North America,1965,264.142466,,3802.064021,293.40087900000003,,383.1932255,,73.52987321,324.9579217,0.899931403,3.977156842,636.4855763999999,489.6225136,220.40587940000003,1390.5262369999998,3.0167516169999997,13.332232099999999,0.0,0.0,0.0,0.0,1.8,14.310085716
271,Total North America,1966,268.03822,,4011.580252,306.60821,,413.1637514,,76.68973564,338.9226177,1.353674826,5.982430526,668.4651416,521.2405569,229.53238369999997,1469.462395,3.181881453,14.062006900000002,0.0,0.0,0.0,0.0,1.8,13.921372080000001
272,Total North America,1967,271.81282200000004,,4124.16613,301.1451671,,434.93569289999994,,84.04240312,371.4169963,1.85797167,8.21112,696.5167067000001,557.3865312999999,234.3885028,1521.68244,3.1844980639999996,14.07357074,0.0,0.0,0.0,0.0,1.8,13.528138517999999
273,Total North America,1968,275.52581000000004,,4373.664194,312.468821,,466.5458177,,85.33271957,377.11942089999997,3.191792884,14.10580947,744.8618650000001,581.9003338,245.5497148,1615.918698,3.5176822860000003,15.5460451,0.0,0.0,0.0,0.0,1.8,12.985747398
274,Total North America,1969,279.258715,,4568.442077000001,313.1354062,,504.30557769999996,,94.53886922,417.80507860000006,3.437091722,15.18988316,784.6025728999999,596.5347757999999,255.42675440000002,1703.6912969999998,3.67177906,16.22706038,0.0,0.0,0.0,0.0,1.8,12.321318276
275,Total North America,1970,283.070748,,4726.128890999999,311.61174280000006,,532.6459016,547.2991235000001,95.90000024,423.82046110000005,5.428123846,23.98905053,818.4998232,627.736745,261.46307909999996,1767.759372,3.673779819,16.23590253,0.0,0.0,0.0,0.0,1.8,11.634289523999998
276,Total North America,1971,286.984591,,4780.9095640000005,295.1019862,,550.2825419,565.4632591,100.40728990000001,443.7399772,9.980903373,44.10960437,846.6340797,625.1589421,263.4994554,1806.15944,3.752639266,16.58441397,0.0,0.0,0.0,0.0,2.24,13.870748908800001
277,Total North America,1972,290.986132,,5031.405347,305.79236430000003,,560.0635466,570.7463721,105.3234769,465.46657369999997,14.400657699999998,63.64226664,913.6978697999999,639.6986542000001,273.88202010000003,1903.503145,4.225229316,18.67297844,0.0,0.0,0.0,0.0,2.48,14.8898415576
278,Total North America,1973,295.05251699999997,,5258.229047999999,327.769634,,559.1474287000001,575.2282067000001,107.0995956,473.3159528,23.11949526,102.1742973,964.8558037,640.8262875,281.89198789999995,1986.551556,4.5595989889999995,20.15069177,0.0,0.0,0.0,0.0,3.29,18.5964570953
279,Total North America,1974,299.144776,,5109.743651,320.8002568,,542.4225167000001,552.3033564,118.11585290000001,522.0012005,30.29322885,133.8778956,935.6474542000001,618.2090435,273.2000909,1952.0010510000002,4.721741595,20.86726481,0.0,0.0,0.0,0.0,11.58,58.99964872739999
280,Total North America,1975,303.233904,,4986.719049,320.62980869999996,,503.39677710000007,518.1745956999999,116.854777,516.4280016,43.75799599,193.3840875,921.1960274,591.5008954,263.7751527,1910.422503,4.587116342,20.27230196,0.0,0.0,0.0,0.0,11.53,53.82295236889999
281,Total North America,1976,307.319485,,5289.080058,345.0555632,,512.5470654000001,514.8678478,115.37859509999998,509.9041632,49.11585572,217.0626128,988.2581864,578.058211,274.61815110000003,2015.7520969999998,5.396830688,23.85075354,0.0,0.0,0.0,0.0,12.8,56.472959872000004
282,Total North America,1977,311.411515,,5479.45747,358.915156,,505.708658,520.5947438000001,100.380865,443.62319460000003,65.81245253,290.85155269999996,1038.1890039999998,592.743801,278.9359233,2074.707616,5.70148026,25.19712186,0.0,0.0,0.0,0.0,13.92,57.6393016656
283,Total North America,1978,315.503227,,5427.902362,351.10750089999993,,510.70960139999994,519.4596071999999,117.5590006,519.5402471,73.28686446,323.8839688,1034.094606,626.0878432,277.7104863,2092.7332239999996,5.975649784,26.40878666,0.0,0.0,0.0,0.0,14.02,53.99570766871165
284,Total North America,1979,319.58761400000003,,5548.983147,380.54468199999997,,529.5947075,539.4362859,116.8870338,516.5705571000001,68.27381855,301.72931370000003,1022.149574,643.9258074,278.2329019,2123.812679,6.3628631129999995,28.12003724,0.0,0.0,0.0,0.0,31.61,109.33184944903581
285,Total North America,1980,323.66134500000004,,5406.427009,393.7153591,,520.8850172,534.3370068,117.9880446,521.4363643,67.89678083,300.0630332,961.286976,670.6507829,267.5506195,2068.304991,6.532813576000001,28.87111632,0.0,0.0,0.0,0.0,36.83,112.23629623786407
286,Total North America,1981,327.722297,,5237.597249,405.5159068,464.7889212,510.1588409,529.216059,116.8005123,516.188184,73.10154025,323.064947,905.5463367999998,682.1536427,257.804198,2017.965605,6.842468043999999,30.23960327,0.0,0.0,0.0,0.0,35.93,99.25494510451044
287,Total North America,1982,331.776113,,4998.575737,393.1781915,472.8079919,482.6202113,502.398366,134.93641259999998,596.3379821000001,76.02814068,335.99876489999997,858.0304423,706.300468,246.27241690000002,1951.545457,6.752058863999999,29.84004895,0.0,0.0,0.0,0.0,32.97,85.79272321243523
288,Total North America,1983,335.83739199999997,,4960.969413000001,408.3396831,440.93431569999996,455.53942429999995,459.7775759,141.5343013,625.4966913,80.95027128,357.7516289,847.2024142000001,708.6476909,241.99071040000004,1941.089354,7.523259744,33.24829411,0.000678825,0.003,0.0006098,0.0026949490000000003,29.55,74.50011897590362
289,Total North America,1984,339.92613900000003,,5188.876375,439.35584850000004,508.2495409,486.78172010000003,497.0590835,144.2378218,637.4446296,89.85315889,397.0970504,877.0935346000001,728.2635015999999,252.0299351,2046.230122,8.908037901,39.368182700000006,0.001199486,0.00530101,0.0014833589999999998,0.006555556,28.78,69.55591395572667
290,Total North America,1985,344.05877599999997,,5207.373097,448.2728066000001,501.05676439999996,473.9827642,478.2103887,140.1346226,619.3109511,105.08509709999998,464.4130782,876.6460162000001,730.244226,249.8400031,2053.1108649999996,8.989557858,39.728452000000004,0.0024296,0.010737374,0.0015432420000000002,0.006820201999999999,27.56,64.31699739776951
291,Total North America,1986,348.24114,,5205.110882999999,441.40495719999996,503.20155430000005,444.3146653,461.27556680000004,142.3190929,628.9649991,114.7463553,507.1100426,907.9891786000001,704.9472664,247.75495980000002,2060.725844,9.951594617000001,43.98007725,0.003207163,0.014173736999999999,0.001183716,0.005231313,14.43,33.06089425182482
292,Total North America,1987,352.475682,,5371.160671,461.0597961,518.9503041,469.0332035,480.57160020000003,133.7201612,590.9628802,125.92324520000001,556.5051901,929.9130049,700.5898962,253.1056372,2130.8298,11.18038941,49.41061297,0.002399201,0.01060303,0.001035608,0.004576768,18.4350393700787,40.74971330195733
