Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,biofuels_kboed,biofuels_ktoe,biogeo_mtoe,biogeo_twh,biomass_mtoe,biomass_twh,co2_mtco2,coalcons_mtoe,coalprod_mt,coalprod_mtoe,cobalt_kt,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,electbyfuel_other,gascons_bcfd,gascons_bcm,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_mtoe,geothermal_mtoe,geothermal_twh,graphite_kt,hydro_mtoe,hydro_twh,lithium_kt,nuclear_mtoe,nuclear_twh,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_crudecond_kbd,oilprod_kbd,oilprod_mt,oilprod_ngl_kbd,oilreserves_bbl,primary_gj_pc,primary_mtoe,rareearths_kt,refcap_kbd,refthru_kbd,renewables_mtoe,renewables_twh,solar_mtoe,solar_twh,wind_mtoe,wind_twh
United Kingdom,1990,57.25176,GBR,826,Europe,Europe,0,1,1,,,0.134814681,0.5958,0.134814681,0.5958,593.0349874,64.945,92.762,56.443,,319.739,206.438,4.998,34.676,2.144328,5.309180136,54.873829,47.183,4.605797879,47.603916,40.932,0,0,,1.157894737,5.1172,,14.88,65.760672,1750.731452,82.994,86.04652859,,1932.809644,91.604,,4.0125,156.7528304,214.3492745,,1850,1568.318792,0.136851156,0.6048,0,0,0.002036476,0.009
United Kingdom,1991,57.408543,GBR,826,Europe,Europe,0,1,1,,,0.155654614,0.6879,0.155654614,0.6879,602.8413425,65.055,94.202,57.555,,322.875,211.458,5.824,28.116,1.688679,5.73519281,59.276947,50.969,5.128130376,53.002562,45.574,0,0,,1.026315789,4.5357,,15.965,70.555721,1751.023671,82.645,85.64542541,,1933.555397,91.26,,4.1625,159.5840905,218.8184323,,1827,1601.494581,0.157691089,0.6969,0,0,0.002036476,0.009
United Kingdom,1992,57.564013,GBR,826,Europe,Europe,0,1,1,,,0.211386161,0.9342,0.211386161,0.9342,584.680283,61.168,84.493,51.514,,321.043,193.638,12.583,29.809,1.8779892,5.692030033,58.992012,50.724,5.200637408,53.899235,46.345,0,0,,1.210526316,5.3498,,17.382,76.8180108,1771.079208,83.723,86.60218747,,1995.892459,94.251,,4.575,158.0527313,217.305567,,1837,1615.283661,0.218853238,0.9672,0,0,0.007467077,0.033
United Kingdom,1993,57.720129,GBR,826,Europe,Europe,0,1,1,,,0.271077522,1.198,0.271077522,1.198,570.545144,53.266,68.199,41.588,,323.102,171.246,34.039,21.143,1.5867932,6.504401114,67.227215,57.805,6.131161801,63.369544,54.488,0,0,,0.973684211,4.3031,,20.222,89.3691068,1788.601753,84.156,87.03686156,,2134.836712,100.189,,4.5375,159.3067493,219.623725,,1844,1712.006849,0.32017921,1.415,0,0,0.049101688,0.217
United Kingdom,1994,57.880589,GBR,826,Europe,Europe,0,1,1,,,0.343598679,1.5185,0.343598679,1.5185,556.3766972,49.734,49.785,29.704,,326.558,161.341,53.258,14.837,1.842688,6.697715898,69.225249,59.523,6.545697113,67.654036,58.172,0,0,,1.157894737,5.1172,,19.98,88.299612,1782.567014,83.204,86.12781805,,2694.437589,126.542,,4.3125,156.9268356,216.9441501,,1866,1672.525192,0.421437299,1.8625,0,0,0.077838621,0.344
United Kingdom,1995,58.048391,GBR,826,Europe,Europe,0,1,1,,,0.371453138,1.6416,0.371453138,1.6416,553.3127119,47.456,53.037,32.751,,337.424,155.206,63.739,17.297,5.5162004,7.141169662,73.808632,63.464,7.164071752,74.04534,63.66753224,0,0,,1.052631579,4.652,,20.134,88.9801996,1765.797151,82.236,85.12069007,,2769.156274,129.894,,4.5375,157.0093336,217.6874746,,1844,1687.586835,0.460152962,2.0336,0,0,0.088699824,0.392
United Kingdom,1996,58.227176,GBR,826,Europe,Europe,0,1,1,,,0.408335973,1.8046,0.408335973,1.8046,573.4337888,44.366,50.197,31.13539594,,350.867,147.269,84.086,17.185,1.952795,8.296444611,85.984079,73.933,8.496820681,88.06077,75.71863285,0,0,,0.768421053,3.39596,,21.425,94.685645,1805.669153,84.247,87.24003475,,2755.097814,129.741,,4.9875,164.1230519,228.251214,,1873,1761.422961,0.518758202,2.2926,0,0,0.110422229,0.488
United Kingdom,1997,58.417542,GBR,826,Europe,Europe,0,1,1,,,0.477395122,2.1098,0.477395122,2.1098,554.6428324,39.568,48.495,30.30342098,,350.667,121.973,110.963,10.669,1.7253472,8.554685565,88.418238,76.026,8.693296292,89.85087,77.25784179,0,0,,0.994736842,4.39614,,22.212,98.1637128,1762.971014,81.692,84.73286684,,2721.449205,127.883,,5.175,160.6574177,224.1619243,,1823,1763.778799,0.628320587,2.7768,0,0,0.150925465,0.667
United Kingdom,1998,58.616328,GBR,826,Europe,Europe,0,1,1,,,0.600579264,2.6542,0.600579264,2.6542,556.0529269,38.5805,41.177,25.7571416,,362.701,122.9708513,117.7982882,8.182540483,5.614556505,8.895472251,91.94049,79.05459157,9.133175728,94.39731,81.16707653,0,0,,1.157988496,5.117614359,,22.51118911,99.48594917,1757.385205,81.224,84.40008448,,2834.527671,132.6096125,,5.1375,161.7850124,226.5033762,,1848,1719.115945,0.799022492,3.5312,0,0,0.198443228,0.877
United Kingdom,1999,58.81868,GBR,826,Europe,Europe,0,1,1,,,0.775919808,3.4291,0.775919808,3.4291,546.9865263,34.3007,37.077,23.21926429,,368.151,106.1796778,142.9008686,6.548789706,7.773023173,9.470878719,97.88769,84.16826311,10.03678506,103.7367,89.19750645,0,0,,1.207312593,5.335597274,,21.52621248,95.13294344,1743.002925,79.86985,83.22167625,,2931.516712,137.0411995,,4.9875,160.4377934,225.3926443,,1777,1662.90589,0.968479884,4.2801,0.000226275,0.001,0.192333801,0.85
United Kingdom,2000,59.023402,GBR,826,Europe,Europe,0,1,1,,,0.878354528,3.8818,0.878354528,3.8818,562.9869523,36.7281,31.19758267,19.55147786,,377.067938,119.9498185,148.0765328,6.523984417,7.540291196,9.778273997,101.34171,87.13818573,10.94745274,113.45904,97.5572141,0,0,,1.150777335,5.085745352,,19.24758241,85.06276572,1712.885583,78.84509379,82.09560143,2493.925854,2695.627853,126.2924583,201.7019983,4.725,161.342739,227.4528839,,1778,1639.886174,1.09263701,4.8288,0.000226275,0.001,0.214056207,0.946
United Kingdom,2001,59.222535,GBR,826,Europe,Europe,0,1,1,,,1.024120921,4.526,1.024120921,4.526,574.2888324,38.9119,31.929856,19.96876445,,384.778672,131.4605142,141.9060541,5.253166329,6.518608778,9.757798257,100.85319,86.71813414,10.7214996,110.81367,95.28260533,0,0,,0.917465755,4.054648157,,20.38572667,90.09268045,1714.264243,78.68425107,81.89979044,2305.371859,2503.217898,116.8114504,197.8460391,4.5375,162.6546331,230.0759459,,1769,1548.736768,1.242928904,5.493,0.00045255,0.002,0.218355433,0.965
United Kingdom,2002,59.348953,GBR,826,Europe,Europe,0,1,1,0.05131332,2.737437483,1.149499932,5.0801,1.149499932,5.0801,553.9428869,35.7101,29.989155,18.80758033,,387.2463147,124.2786139,152.2774844,4.798994956,6.91325765,9.63017784,99.53415,85.58396389,10.49633524,108.48645,93.28155632,0,0,,1.083288341,4.787484493,,19.87789729,87.84837927,1710.33798,78.20481877,81.35244732,2288.928656,2490.43738,116.1229434,201.5087234,4.4625,158.7574781,225.0427559,,1785,1584.4167,1.435059058,6.3421,0.000678825,0.003,0.2848803,1.259
United Kingdom,2003,59.580222,GBR,826,Europe,Europe,0,1,1,0.171044401,9.124791609,1.396954338,6.1737,1.396954338,6.1737,563.939418,38.1039,28.278729,17.63582519,,398.2091231,138.4587256,148.8826731,4.594112124,6.894945914,9.656787796,99.8091812,85.82044816,10.43051033,107.8061067,92.69656634,0,0,,0.730348114,3.227700453,,20.06749014,88.68626591,1725.938347,78.75027517,81.99865327,2090.830155,2283.262428,106.2928147,192.4322735,4.2825,160.5073967,228.4099151,,1813,1575.681838,1.68907544,7.4647,0.000678825,0.003,0.291442277,1.288
United Kingdom,2004,59.884128,GBR,826,Europe,Europe,0,1,1,0.171044401,9.149791039,1.666266914,7.3639,1.666266914,7.3639,569.2888253,36.62007831,25.096057,15.59369095,,393.9297583,131.7875674,157.064867,4.643779545,6.283078359,9.840624377,101.9879073,87.69381539,9.736922174,100.9131411,86.76968278,0,0,,1.096180559,4.844460361,,18.10180243,79.99910564,1760.625698,81.02250317,84.19206366,1870.697575,2052.216598,95.60811103,181.5190232,3.9975,160.6716091,229.8098597,,1847.561644,1655.147959,2.105919356,9.3069,0.0009051,0.004,0.438747341,1.939
United Kingdom,2005,60.286754,GBR,826,Europe,Europe,0,1,1,0.147860717,7.888,2.059623478,9.1023,2.059623478,9.1023,576.3343758,37.42927622,20.498293,12.71383219,,398.3611327,134.6369879,152.6417421,5.338157313,7.180942361,9.615899289,99.3865719,85.45706956,8.93403141,92.33902398,79.39726911,0,0,,1.11392952,4.92290012,,18.46814111,81.61810284,1830.450533,83.87135498,87.12374029,1668.89928,1834.07638,85.08464742,165.1770999,3.87,161.3365996,232.3125034,,1819.446575,1619.41786,2.720346653,12.0223,0.0018102,0.008,0.658912975,2.912
United Kingdom,2006,60.802801,GBR,826,Europe,Europe,0,1,1,4.273377174,227.974,2.099131104,9.2769,2.099131104,9.2769,579.8904734,40.93231867,18.517162,11.41792946,,397.2823236,148.850021,140.828237,6.173006517,7.863095299,9.119913614,94.26023743,81.04921533,8.102868999,83.74842,72.01067928,0,0,,1.039373408,4.593406838,,17.07260192,75.45065693,1817.88554,83.44849229,86.73296484,1508.52399,1658.821375,76.93197313,150.297385,3.5925,158.2968518,229.8865955,,1835.512329,1532.810979,3.060121283,13.5239,0.002489026,0.011,0.958501154,4.236
United Kingdom,2007,61.41466,GBR,826,Europe,Europe,0,1,1,7.286676618,388.726,2.10990206,9.324501165,2.10990206,9.324501165,570.2419434,38.38754699,17.007227,10.69658428,,396.8299498,135.9439242,165.7930833,5.048296869,7.32667966,9.220563005,95.30051433,81.94369246,7.304120647,75.49283639,64.91215511,0,0,,1.148867358,5.0773044,,14.26174202,63.0283427,1760.843992,81.1242056,84.33806824,1513.855722,1651.242228,76.85340759,137.3865058,3.39,152.2883699,223.3863204,,1819.446575,1528.477633,3.306403282,14.61231867,0.003167851,0.014,1.193333371,5.2738175
United Kingdom,2008,62.076221,GBR,826,Europe,Europe,0,1,1,5.34169842,285.747,2.183390848,9.649277516,2.183390848,9.649277516,562.8498848,35.61510479,18.05324257,11.30520122,,388.9180979,124.381363,176.2190188,6.708771034,7.218424884,9.439679356,97.83252628,84.12083085,7.021497102,72.77056496,62.57142301,0,0,,1.16332223,5.141186265,,11.87622943,52.48580833,1738.40886,80.47899684,83.39607783,1404.45918,1548.796272,71.98879934,144.3370923,3.06,148.3576688,219.9647329,,1827.479452,1533.032275,3.79316778,16.76352569,0.003846676,0.017,1.605930255,7.09724817
United Kingdom,2009,62.722607,GBR,826,Europe,Europe,0,1,1,4.029485719,214.963,2.424525425,10.71494767,2.424525425,10.71494767,516.1156931,29.79258851,17.87363382,11.03866975,,376.7538024,103.0380307,166.4986636,5.994552763,6.881050465,8.826121259,91.2237024,78.43826518,5.92180914,61.20574812,52.62747044,0,0,,1.182941696,5.227892531,,15.63508461,69.09769291,1669.2828,77.00658831,79.79603055,1343.63552,1468.887912,68.34874042,125.2523917,2.835,139.7593568,209.3740139,,1757.191781,1440.28057,4.52910336,20.01591939,0.004525548,0.020000206,2.100052387,9.280971518
United Kingdom,2010,63.306843,GBR,826,Europe,Europe,0,1,1,5.268306597,281.051,2.774803913,12.26296841,2.774803913,12.26296841,532.6304309,30.92780509,18.34663037,11.42517456,,382.06825,107.5942354,175.6534074,4.805436501,5.695231624,9.529428783,98.49284298,84.68860102,5.602059977,57.90093261,49.78584059,0,0,,0.812638773,3.591375791,,14.06065829,62.13967325,1652.252794,76.35365077,79.03522578,1245.163283,1355.546577,63.16868957,110.3832939,2.805,141.9497374,214.6362314,,1757.191781,1395.097382,5.111302454,22.58889006,0.009113703,0.0402771,2.327384837,10.28564455
United Kingdom,2011,63.811882,GBR,826,Europe,Europe,0,1,1,3.259833946,173.904,3.012579467,13.3137937,3.012579467,13.3137937,494.9549989,31.44898036,18.55197821,11.53200627,,367.9818211,108.4422719,146.4989867,3.118946994,5.728990474,7.925820389,81.91850749,70.43723774,4.458599825,46.08252839,39.62384213,0,0,,1.28790111,5.691750167,,15.60855526,68.98044912,1600.453337,74.13484072,76.71946323,1035.790616,1111.85521,52.10910193,76.0645937,3.0975,132.6547725,202.1818738,,1787.315068,1432.778673,6.679736104,29.52042574,0.055134957,0.24366343,3.61202168,15.96296861
United Kingdom,2012,64.25033,GBR,826,Europe,Europe,0,1,1,5.598046555,299.46,3.334841117,14.73799683,3.334841117,14.73799683,511.8451831,38.95804532,16.96666706,10.58283781,,363.8729969,142.7920018,100.16957,2.891234234,6.367172995,7.419816969,76.89873895,66.12101372,3.781600674,39.19238497,33.69938519,0,0,,1.201309755,5.309068331,,15.93091123,70.40506909,1546.01789,72.0113549,74.49196742,891.4010615,946.2905054,44.67412976,54.88944392,3.0375,133.4786166,204.8353198,,1526.246575,1347.922566,8.132072316,35.93888039,0.306322937,1.353763587,4.490908262,19.84711997
United Kingdom,2013,64.64111,GBR,826,Europe,Europe,0,1,1,9.444753272,503.854,4.096685176,18.10489047,4.096685176,18.10489047,498.4476302,36.97311,12.76744561,7.973297599,,358.2837378,130.2578911,95.84293549,2.066253318,6.295967602,7.384707557,76.32575451,65.62833578,3.577944189,36.98037975,31.79740305,0,0,,1.06383421,4.701508908,,15.97657535,70.60687708,1532.146314,71.00396129,73.44582657,815.1236214,864.4682862,40.73421889,49.34466484,3.03,132.1726269,204.0648065,,1498.131507,1197.152141,10.97712456,48.51230428,0.454872173,2.010262082,6.42556721,28.39715173
United Kingdom,2014,65.015686,GBR,826,Europe,Europe,0,1,1,7.300529187,389.465,5.118623834,22.62124617,5.118623834,22.62124617,457.2934848,29.75428,11.64761179,7.289086461,,338.0959239,100.2388694,100.8920207,1.920051974,6.774625501,6.778045481,70.05550747,60.23689378,3.621592504,37.43151348,32.18530823,0,0,,1.332273362,5.887848894,,14.42457216,63.7479542,1536.25873,70.97653755,73.50654857,796.4061531,852.4596382,40.02258414,56.05348509,2.805,123.9780118,192.5221049,,1337.473973,1124.975914,13.26753704,58.63455319,0.917333223,4.054062445,7.231579983,31.95924458
United Kingdom,2015,65.39708,GBR,826,Europe,Europe,0,1,1,5.648249406,301.32,6.620576652,29.25897646,6.620576652,29.25897646,438.3774813,23.07418,8.598017523,5.384094015,,338.8753287,75.87822485,99.87541515,2.037106451,7.374804661,6.970578125,72.04545754,61.94794286,3.934071116,40.66118312,34.96232426,0,0,,1.424914815,6.297268534,,15.91729692,70.34490201,1577.537964,72.5405556,75.25354397,908.8608784,963.4155307,45.41168101,54.55465224,2.5423575,124.8774335,195.056356,,1337.473973,1117.548267,17.4384774,77.06760701,1.704623659,7.533413797,9.113277085,40.27521675
United Kingdom,2016,65.788574,GBR,826,Europe,Europe,0,1,1,10.14097742,542.478,6.802723156,30.06395472,6.802723156,30.06395472,414.6704948,11.08284,4.17779643,2.632917681,,339.3010295,30.66859698,143.1291177,1.890348982,8.532601856,7.833583256,81.18699915,69.80825378,4.027667057,41.74260887,35.89218304,0,0,,1.270914422,5.616679194,,16.22982318,71.72608058,1623.12339,74.92871823,77.50765953,939.6639344,1012.580847,47.54067399,72.91691257,2.313275817,123.1372092,193.489572,,1227.021918,1071.084634,17.59008107,77.73760427,2.355737867,10.41094793,8.431620044,37.26270162
United Kingdom,2017,66.181585,GBR,826,Europe,Europe,0,1,1,13.91559049,742.362,7.21210405,31.87317264,7.21210405,31.87317264,403.2094165,9.05804,3.041064486,1.934120031,,338.6485744,22.52916882,136.8294339,1.62094421,8.002777371,7.626989209,78.82989293,67.78150725,4.053193381,41.89238918,36.02097092,0,0,,1.341386686,5.928124319,,15.91537907,70.33642627,1637.036851,75.10688665,77.96900318,917.4823288,999.0687945,46.57264513,81.58646575,2.5,122.2226525,193.1997913,,1227.021918,1073.160197,21.13447516,93.40169951,2.607790698,11.52487021,11.31458041,50.00365666
United Kingdom,2018,66.573504,GBR,826,Europe,Europe,0,1,1,13.26764353,707.795648,8.052360604,35.58660245,8.052360604,35.58660245,394.1366173,7.556273372,2.580876056,1.641439733,,333.9160242,16.83510687,131.4824154,1.682362987,7.763492096,7.633460821,78.89678125,67.83902085,3.926104444,40.57884238,34.89152397,0,0,,1.236516389,5.464660531,,14.72232632,65.06384892,1618.156785,74.24494096,77.03053792,1005.053458,1085.131125,50.77874263,80.07766764,2.5,120.9276785,192.2847829,,1227.021918,1053.702935,23.90010803,105.6241374,2.923884543,12.92181535,12.92386288,57.11571962
Uzbekistan,1965,10.14374,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1966,10.520879,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1967,10.917446,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1968,11.323095,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1969,11.723846,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1970,12.110028,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1971,12.477058,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1972,12.828625,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1973,13.17359,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1974,13.525094,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1975,13.892638,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1976,14.27912,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1977,14.681459,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1978,15.096012,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1979,15.516862,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,1980,15.939744,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,
Uzbekistan,1981,16.363562,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,
Uzbekistan,1982,16.790069,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,
Uzbekistan,1983,17.221212,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,
Uzbekistan,1984,17.659975,UZB,860,CIS,CIS,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,
Uzbekistan,1985,18.1083,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,106.7663428,2.74935512,5.3,1.490876089,,47.939,,,,,3.012666642,31.13786873,26.77374783,3.167324371,32.73635693,28.14820029,0,0,,1.229,5.4314426,,0,0,232.471726,11.60851293,11.85753062,,54.60821918,2.31,,,73.12450236,31.62702842,,175,,0,0,0,0,0,0
Uzbekistan,1986,18.565477,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,107.909048,3.453114556,6,1.679803194,,52.171,,,,,2.904250566,30.01731809,25.81024771,3.534510573,36.53146509,31.41140593,0,0,,1.045,4.618273,,0,0,238.5313973,11.90342568,12.15583393,,60.62191781,2.53,,,70.23393274,31.14374852,,175,,0,0,0,0,0,0
Uzbekistan,1987,19.029877,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,109.9391275,3.755254616,5,1.40990733,,54.755,,,,,3.040869472,31.42936332,27.02438807,3.644391731,37.66715831,32.38792632,0,0,,1.532,6.7705208,,0,0,226.3556712,11.28899439,11.52571096,,64.27123288,2.67,,,72.71247566,33.04933286,,175,,0,0,0,0,0,0
Uzbekistan,1988,19.501225,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,111.6530962,2.631723516,5.5,1.544855262,,50.59,,,,,2.989915838,30.98738938,26.64435888,3.643566121,37.76179941,32.46930302,0,0,,1.621,7.1638474,,0,0,278.5689617,13.92317701,14.21199476,,60.35519126,2.44,,,68.15296084,31.74420139,,175,,0,0,0,0,0,0
Uzbekistan,1989,19.979127,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,115.8932867,3.278279359,6.2,1.733782366,,55.874,,,,,3.168972589,32.75339233,28.16284809,3.763429652,38.89749263,33.44582341,0,0,,1.245,5.502153,,0,0,267.0983288,13.30628443,13.57945309,,66.48493151,2.7,,,70.07620416,33.43989163,,175,,0,0,0,0,0,0
Uzbekistan,1990,20.462463,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,109.5839781,3.267722371,6.5,1.814751125,,56.325,,,,,3.373168407,34.86388889,29.97754849,3.561072512,36.806,31.64746346,0,0,,1.504276599,6.648,,0,0,202.7509589,10.1,10.26725521,,68.99452055,2.8,,,92.10833974,45.01680266,,175,160.6575342,0,0,0,0,0,0
Uzbekistan,1991,20.951391,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,111.1890772,3.118437714,5.948,1.665466469,,54.165,,,,,3.399631452,35.13740167,30.21272715,3.658853007,37.816625,32.51644454,0,0,,1.364664887,6.031,,0,0,216.5227671,10.674,10.88716717,,68.73972603,2.8,,0.2622,91.0903202,45.58299692,,175,158.6493151,0,0,0,0,0,0
Uzbekistan,1992,21.443453,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,103.1021837,2.02480415,4.68,1.317195712,,50.911,,,,,3.407327887,35.31343412,30.36408781,3.711078936,38.4615,33.07093723,0,0,,1.421233652,6.281,,0,0,174.9679508,8.675,8.867568238,,79.3715847,3.3,,0.2622,83.32751661,42.67769385,,175,133.3419126,0,0,0,0,0,0
Uzbekistan,1993,21.93169,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,109.8326967,1.379727957,3.807,1.073116702,,49.149,,,,,3.724147138,38.4914823,33.09671737,3.931707151,40.63675,34.94131556,0,0,,1.664931891,7.358,,0,0,181.8568493,9.221,9.339278733,,93.57506849,4.001,,0.2622,86.82340957,45.48065595,,175,159.5128493,0,0,0,0,0,0
Uzbekistan,1994,22.407158,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,102.8117766,1.407644265,3.845,1.071287142,,47.8,,,,,3.783940801,39.10948869,33.62810722,4.12354317,42.6195,36.64617369,0,0,,1.619224329,7.156,,0,0,157.9496986,7.915,8.044259912,,124.2857534,5.517,,0.2622,83.52097134,44.69923572,,175,140.635589,0,0,0,0,0,0
Uzbekistan,1995,22.863264,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,97.39078772,0.851363439,3.054,0.846620332,,47.453,,,,,3.877980759,40.0814528,34.46384592,4.193386381,43.341375,37.26687446,0,0,,1.400190071,6.188,,0,0,132.1386301,6.67,6.785466633,,172.2934247,7.587,,0.262,79.66029086,43.50086606,,175,134.1289589,0,0,0,0,0,0
Uzbekistan,1996,23.298911,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,100.1232779,0.790562344,2.837,0.788052929,,45.419,,,,,4.026836403,41.734,35.88478074,4.268297996,44.2365,38.03654342,0,0,,1.476444766,6.525,,0,0,129.8475956,6.605,6.719029402,,173.5401639,7.623,,0.5942,80.63258307,44.87081725,,175,131.5995355,0,0,0,0,0,0
Uzbekistan,1997,23.71549,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,98.53490546,0.822273517,2.946,0.812637338,,46.054,,,,,3.960575678,40.935125,35.19787188,4.388947372,45.362625,39.00483663,0,0,,1.307191021,5.777,,0,0,139.1756986,7.008,7.130246155,,181.5073973,7.891,,0.594,78.48667969,44.45758258,,232,132.2813973,0,0,0,0,0,0
Uzbekistan,1998,24.11241,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,102.7568853,0.825693221,2.953,0.82359081,,45.9,,,,,3.976406806,41.09875,35.33856406,4.786588052,49.4725,42.53869304,0,0,,1.302891795,5.758,,0,0,137.8891233,6.892,7.031604734,,191.4539726,8.176,,0.594,77.26618055,44.49875381,,232,139.3904928,0,0,0,0,0,0
Uzbekistan,1999,24.489769,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,115.2525752,0.824432742,2.955,0.824432742,,45.372,,,,,4.607789432,47.6245,40.94969905,4.85550002,50.18475,43.1511178,0,0,,1.287957641,5.692,,0,0,141.7939726,7.098,7.223874463,,190.8767123,8.1,,0.594,85.96948124,50.2859639,,232,147.0618895,0,0,0,0,0,0
Uzbekistan,2000,24.84892,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,118.2146459,0.717783666,2.501,0.7025043,,46.864,,,,,4.696427973,48.673625,41.85178418,4.913743406,50.925875,43.78837059,0,0,,1.330271078,5.879,,0,0,140.829153,7.093,7.203409764,158.7704918,158.7704918,7.5,,0.594,86.10397619,51.10324869,,232,145.9791537,0,0,0,0,0,0
Uzbekistan,2001,25.188527,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,118.5907211,0.760819086,2.711,0.75939393,,47.961,,,,,4.746544611,49.058625,42.18282459,4.979355314,51.464875,44.25182717,0,0,,1.361497036,6.017,,0,0,135.7169589,6.801,6.915644693,152.7858904,152.7858904,7.176,,0.594,85.13843796,51.22078541,,232,140.1134568,0,0,0,0,0,0
Uzbekistan,2002,25.511876,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,120.6090986,0.776163462,2.74,0.763685871,,49.31,,,,,4.888093519,50.521625,43.44077816,5.102279365,52.735375,45.34426053,0,0,,1.399737521,6.186,,0,0,133.380137,6.685,6.799188211,152.9928767,152.9928767,7.198,,0.594,86.02062562,52.41586735,,232,137.5228503,0,0,0,0,0,0
Uzbekistan,2003,25.830659,UZB,860,CIS,CIS,0,0,0,,,0,0,0,0,112.226715,0.534544761,1.9116,0.534544761,,48.7139,,,,,4.406640985,45.5455,39.16208083,5.136735349,53.0915,45.65047291,0,0,,1.618969216,7.154872553,,0,0,144.9693151,7.264,7.377405871,150.5823288,150.5823288,7.134,,0.594,78.92475961,48.69300067,,232,149.7729863,0,0,0,0,0,0
